,Target
80032,0
238593,1
64362,0
22402,0
88727,0
37139,0
120372,0
65015,0
77351,0
46180,0
13087,0
57298,0
142766,1
208529,1
178765,1
19321,0
102581,0
2218,0
161415,1
47189,0
45947,0
133453,1
40569,0
210001,1
170548,1
53557,0
77147,0
175563,1
94764,0
251877,1
107685,0
115170,0
159130,1
238350,1
108315,0
118240,0
16552,0
70385,0
2144,0
50925,0
53910,0
85254,0
165465,1
102753,0
79185,0
235175,1
192102,1
100956,0
225558,1
1510,0
85671,0
216212,1
20741,0
7156,0
230681,1
240627,1
228935,1
252240,1
61266,0
6004,0
224004,1
207631,1
106277,0
209301,1
130924,1
229159,1
92445,0
118309,0
26802,0
92610,0
91946,0
225248,1
177850,1
59786,0
142430,1
130220,1
220124,1
113194,0
63393,0
113588,0
220745,1
227318,1
192042,1
168998,1
222407,1
240660,1
14022,0
250566,1
85102,0
85712,0
142555,1
200321,1
147273,1
167690,1
42701,0
48168,0
154137,1
85573,0
162546,1
162727,1
62324,0
110322,0
102546,0
217076,1
52882,0
44270,0
57683,0
14184,0
2733,0
42119,0
167473,1
176616,1
124965,0
132481,1
183630,1
194089,1
235317,1
223932,1
187289,1
1728,0
232109,1
79027,0
15436,0
31606,0
54170,0
159348,1
121160,0
154010,1
77589,0
9156,0
58353,0
189788,1
69821,0
230522,1
108862,0
177966,1
187943,1
170520,1
99056,0
87086,0
187576,1
208908,1
130965,1
170399,1
70345,0
39414,0
125558,0
207995,1
108739,0
135244,1
118669,0
104202,0
154838,1
180778,1
29097,0
193666,1
65348,0
35085,0
141279,1
228220,1
197898,1
156038,1
76773,0
97930,0
168931,1
233,0
63705,0
72490,0
26205,0
164823,1
35794,0
158521,1
83095,0
116503,0
48968,0
53586,0
238859,1
89171,0
26956,0
217468,1
189104,1
20943,0
37134,0
55421,0
135888,1
172511,1
224798,1
57636,0
150266,1
218294,1
218128,1
5024,0
52574,0
187995,1
173155,1
5706,0
38200,0
206120,1
190996,1
91059,0
242852,1
144220,1
237515,1
146436,1
21784,0
52038,0
34980,0
251624,1
218411,1
162003,1
57648,0
7910,0
250913,1
59796,0
138181,1
119486,0
186131,1
241026,1
6242,0
226038,1
113253,0
32842,0
148591,1
129887,1
120411,0
235290,1
121067,0
188495,1
172431,1
67107,0
143857,1
87164,0
60647,0
2281,0
140125,1
136184,1
134304,1
82997,0
119782,0
99563,0
31398,0
125222,0
174651,1
195370,1
171469,1
28034,0
183502,1
175141,1
123138,0
59340,0
185002,1
64613,0
113786,0
41081,0
137783,1
145732,1
83667,0
61130,0
146451,1
164105,1
223513,1
153623,1
125068,0
219594,1
115050,0
42015,0
166510,1
161748,1
175905,1
198844,1
21287,0
89529,0
78319,0
192204,1
105867,0
69781,0
43923,0
14499,0
48804,0
116683,0
179180,1
237091,1
198150,1
218253,1
123928,0
118282,0
131757,1
235742,1
209534,1
33380,0
18515,0
23748,0
191391,1
156279,1
99571,0
171892,1
165991,1
182705,1
26242,0
161199,1
126132,0
206070,1
162516,1
233413,1
144532,1
227526,1
244955,1
119946,0
10231,0
217231,1
140123,1
167558,1
61649,0
21020,0
204766,1
230783,1
154996,1
172774,1
358,0
31205,0
253125,1
225325,1
52776,0
226892,1
85358,0
127747,0
100600,0
186894,1
220142,1
170706,1
35289,0
50431,0
19059,0
77063,0
4567,0
57589,0
44479,0
97875,0
8898,0
215716,1
233746,1
131126,1
89772,0
162709,1
189059,1
90683,0
24402,0
203834,1
108397,0
196839,1
250344,1
95969,0
84638,0
203531,1
35539,0
96184,0
68324,0
246768,1
48054,0
176037,1
143683,1
247226,1
145678,1
193960,1
139161,1
106239,0
146054,1
228586,1
247547,1
143174,1
98663,0
138325,1
20104,0
126207,0
142335,1
254913,1
5427,0
151852,1
23831,0
43688,0
81327,0
54924,0
148490,1
73349,0
228952,1
86616,0
107824,0
129010,1
215957,1
84477,0
164133,1
176079,1
167839,1
227163,1
167126,1
141930,1
16397,0
86261,0
30111,0
115963,0
203569,1
38959,0
194414,1
154855,1
116234,0
80889,0
70666,0
201794,1
142194,1
121492,0
178544,1
74891,0
109331,0
71384,0
151814,1
27,0
193029,1
193159,1
88919,0
154143,1
43046,0
172849,1
213212,1
12722,0
75826,0
210884,1
17167,0
168139,1
238673,1
204739,1
15547,0
250508,1
206067,1
99528,0
134279,1
10762,0
202042,1
148641,1
64537,0
180335,1
149681,1
20419,0
232596,1
216763,1
67970,0
213926,1
49046,0
216323,1
215830,1
44645,0
190721,1
254892,1
245329,1
217019,1
230195,1
110448,0
29708,0
111410,0
36276,0
50066,0
59319,0
204471,1
8440,0
195891,1
194926,1
99384,0
151380,1
107997,0
205843,1
19122,0
14340,0
113502,0
65405,0
221390,1
214393,1
236168,1
79818,0
34784,0
212656,1
150788,1
31366,0
118079,0
176687,1
173515,1
57869,0
49839,0
165150,1
248806,1
194422,1
83553,0
95384,0
250994,1
165540,1
49408,0
160369,1
8282,0
158765,1
99073,0
226168,1
190546,1
186757,1
54563,0
182215,1
898,0
88081,0
51412,0
129378,1
251458,1
76666,0
115545,0
71014,0
175048,1
173562,1
152224,1
102273,0
132448,1
214204,1
5186,0
154133,1
89166,0
183237,1
140808,1
214385,1
195526,1
94074,0
193163,1
140756,1
47850,0
74573,0
111851,0
38072,0
197222,1
239963,1
113371,0
79713,0
126954,0
183181,1
199065,1
88634,0
196863,1
136866,1
167697,1
44718,0
240067,1
245197,1
197186,1
92912,0
210477,1
95399,0
77682,0
33337,0
97105,0
252828,1
76788,0
24101,0
174680,1
205546,1
228555,1
167662,1
216912,1
144839,1
10810,0
183784,1
84575,0
159080,1
126811,0
98646,0
96288,0
245867,1
229285,1
167772,1
186626,1
126501,0
88408,0
116962,0
52891,0
248679,1
45242,0
35488,0
231154,1
54448,0
235825,1
71108,0
77571,0
63247,0
174975,1
122256,0
174838,1
172504,1
39988,0
173120,1
89492,0
235394,1
107885,0
205930,1
227576,1
57512,0
39858,0
210754,1
98196,0
215595,1
21279,0
213369,1
150905,1
139110,1
240024,1
234201,1
24496,0
134573,1
169803,1
212886,1
154270,1
160772,1
9379,0
22059,0
220143,1
170606,1
229552,1
81705,0
169303,1
195565,1
163178,1
102342,0
53753,0
53316,0
212141,1
6193,0
19968,0
116491,0
111568,0
238136,1
43916,0
110334,0
135471,1
8570,0
120139,0
217642,1
101757,0
119833,0
30770,0
176897,1
113789,0
201759,1
34258,0
224307,1
67813,0
81588,0
88880,0
9166,0
181776,1
221994,1
109227,0
229660,1
33958,0
109166,0
195954,1
104658,0
223283,1
145042,1
161306,1
89199,0
62195,0
13352,0
185473,1
188350,1
204408,1
36997,0
151096,1
65032,0
240584,1
20760,0
113278,0
155696,1
108988,0
207041,1
207010,1
201923,1
112888,0
54858,0
53073,0
97541,0
148205,1
227751,1
33053,0
228742,1
30184,0
159986,1
29797,0
233673,1
254251,1
82048,0
197035,1
216566,1
27403,0
172660,1
37679,0
111732,0
101592,0
135403,1
214110,1
179012,1
123283,0
238095,1
48781,0
116926,0
187030,1
203752,1
172738,1
153412,1
5346,0
79973,0
121396,0
65563,0
251385,1
69210,0
159714,1
159179,1
252969,1
182502,1
208965,1
47696,0
206813,1
236555,1
246520,1
117272,0
237066,1
69851,0
176941,1
185952,1
51074,0
222779,1
70657,0
173342,1
158211,1
46398,0
175415,1
152251,1
214800,1
25868,0
173938,1
139993,1
183468,1
103133,0
142001,1
162089,1
253898,1
31424,0
144013,1
109645,0
111343,0
29067,0
43364,0
70937,0
163439,1
15178,0
7071,0
116314,0
221391,1
6879,0
41734,0
755,0
239411,1
104629,0
44776,0
64255,0
26735,0
113507,0
216250,1
64690,0
181890,1
115830,0
216618,1
71907,0
187465,1
138878,1
112241,0
209754,1
135386,1
98568,0
205050,1
201793,1
200273,1
238606,1
205245,1
29199,0
144166,1
56003,0
83821,0
119925,0
161053,1
181535,1
165088,1
95608,0
204365,1
47336,0
173509,1
24053,0
221587,1
120778,0
20039,0
160530,1
100678,0
202590,1
131171,1
246847,1
11967,0
64247,0
205583,1
220294,1
95612,0
54071,0
196939,1
43732,0
228096,1
231444,1
10747,0
162082,1
100934,0
108324,0
254712,1
1735,0
155784,1
23181,0
40845,0
26310,0
12520,0
74922,0
130044,1
238821,1
28661,0
110885,0
123331,0
174138,1
38615,0
112251,0
103124,0
118917,0
136088,1
70294,0
147146,1
60894,0
38201,0
119147,0
35077,0
189653,1
159976,1
99170,0
22727,0
127121,0
208974,1
254021,1
213298,1
231574,1
227474,1
111641,0
110659,0
1972,0
106920,0
149944,1
51576,0
134060,1
111240,0
105035,0
192014,1
175716,1
235557,1
145615,1
254302,1
149330,1
6397,0
47916,0
167898,1
12406,0
253386,1
213155,1
169693,1
202618,1
26033,0
193984,1
132049,1
81848,0
208591,1
154315,1
46280,0
42456,0
161283,1
246237,1
215391,1
175959,1
87985,0
198054,1
187249,1
217185,1
131347,1
10484,0
101469,0
126435,0
135279,1
171030,1
60461,0
217079,1
121345,0
90,0
136035,1
238253,1
91347,0
53639,0
91876,0
29454,0
242534,1
115286,0
107443,0
199792,1
14939,0
106095,0
222753,1
132438,1
169626,1
59981,0
211079,1
75669,0
253211,1
22091,0
102895,0
136694,1
231607,1
34549,0
67981,0
233715,1
7732,0
25816,0
1440,0
106237,0
38679,0
251942,1
34680,0
55910,0
21666,0
143989,1
252715,1
184632,1
142684,1
99767,0
100287,0
42173,0
153662,1
251818,1
84164,0
84163,0
241589,1
234827,1
32906,0
218255,1
93351,0
16002,0
397,0
127363,0
235244,1
86732,0
148493,1
231944,1
144242,1
157125,1
169285,1
116101,0
172459,1
39329,0
34795,0
63373,0
89229,0
108965,0
141655,1
171750,1
195341,1
40709,0
134717,1
159685,1
158820,1
74987,0
226061,1
38422,0
95715,0
110295,0
50152,0
32008,0
244084,1
57655,0
149023,1
116456,0
113263,0
85473,0
37491,0
118494,0
218310,1
50725,0
163116,1
221906,1
104157,0
241350,1
16885,0
222731,1
112354,0
70613,0
137387,1
227797,1
173399,1
68450,0
138421,1
253702,1
233423,1
177141,1
78359,0
92607,0
65062,0
239107,1
30020,0
126348,0
86687,0
69378,0
126144,0
17986,0
241557,1
246126,1
177684,1
118613,0
29692,0
54005,0
244120,1
100736,0
55791,0
1273,0
116952,0
235604,1
211340,1
190024,1
31807,0
203386,1
158121,1
69323,0
5243,0
177931,1
118090,0
194460,1
92311,0
188620,1
64790,0
243716,1
24531,0
10501,0
182355,1
197449,1
120506,0
91517,0
136661,1
24469,0
92841,0
34691,0
198634,1
64079,0
227728,1
50752,0
40976,0
224296,1
129083,1
113080,0
194102,1
151603,1
33547,0
20218,0
95818,0
187329,1
180212,1
9487,0
180595,1
1423,0
148033,1
30527,0
16291,0
14879,0
69448,0
179403,1
143075,1
217890,1
158300,1
47380,0
123424,0
71462,0
74401,0
110789,0
25,0
48133,0
175199,1
213150,1
19257,0
227305,1
171088,1
169695,1
169765,1
15690,0
203583,1
51439,0
211032,1
145740,1
223077,1
128956,1
47074,0
70187,0
144775,1
145449,1
200297,1
202909,1
225499,1
135600,1
121176,0
6850,0
51347,0
204218,1
201315,1
161278,1
153746,1
40793,0
19778,0
123818,0
107927,0
138395,1
234583,1
91851,0
210909,1
205983,1
110871,0
131991,1
61963,0
122501,0
177866,1
121386,0
230510,1
29791,0
151401,1
102852,0
227275,1
101468,0
2771,0
110653,0
99495,0
160634,1
219118,1
5317,0
169342,1
199860,1
171337,1
20339,0
210632,1
80542,0
169814,1
21786,0
216730,1
6609,0
13852,0
144982,1
117153,0
10100,0
53694,0
66406,0
1489,0
23726,0
230071,1
48942,0
105331,0
228891,1
32191,0
210840,1
71297,0
251870,1
93937,0
162074,1
192294,1
194315,1
183876,1
235815,1
13937,0
213045,1
23708,0
144944,1
75670,0
199427,1
37481,0
66,0
222996,1
51212,0
212318,1
174265,1
231779,1
185572,1
24389,0
20520,0
131491,1
173860,1
99005,0
29686,0
190359,1
209448,1
141309,1
75101,0
128597,1
23116,0
123863,0
66199,0
115324,0
179550,1
138263,1
234180,1
115136,0
253970,1
83151,0
27087,0
191013,1
17202,0
48154,0
140655,1
71589,0
204185,1
46233,0
124068,0
237208,1
240099,1
162599,1
65659,0
132948,1
168088,1
207283,1
85275,0
26507,0
193148,1
171668,1
58992,0
115131,0
138836,1
106424,0
53899,0
178327,1
228197,1
238353,1
227278,1
255109,1
218315,1
38686,0
141783,1
122768,0
79379,0
214987,1
99587,0
74499,0
126486,0
161760,1
132682,1
205342,1
116945,0
232889,1
253306,1
12397,0
76966,0
93292,0
36029,0
202268,1
113694,0
35658,0
87469,0
33034,0
24398,0
76216,0
564,0
225961,1
87381,0
130611,1
239595,1
187786,1
77275,0
138911,1
109225,0
113476,0
219827,1
188283,1
68571,0
241025,1
38967,0
96603,0
255067,1
148646,1
91395,0
44253,0
145466,1
22689,0
24166,0
168856,1
89153,0
59678,0
124782,0
176077,1
76034,0
130111,1
64288,0
249066,1
158791,1
65332,0
45108,0
124052,0
126858,0
91633,0
190259,1
97770,0
48688,0
141988,1
127544,0
96919,0
199147,1
228979,1
12604,0
217154,1
196144,1
93614,0
72005,0
249633,1
65811,0
13205,0
54147,0
188621,1
8669,0
246503,1
79099,0
223059,1
192965,1
241812,1
168601,1
154588,1
205951,1
190992,1
146235,1
238681,1
158926,1
176174,1
125060,0
87083,0
55955,0
245082,1
5170,0
163473,1
6097,0
214298,1
157265,1
157657,1
125143,0
198687,1
170425,1
243548,1
113361,0
117523,0
49165,0
72675,0
187651,1
108085,0
17368,0
237576,1
150706,1
166410,1
128131,1
152497,1
59015,0
211477,1
250805,1
146823,1
177325,1
255347,1
12164,0
124632,0
115977,0
95577,0
249977,1
158181,1
77852,0
172244,1
65752,0
12085,0
202175,1
130807,1
194669,1
195221,1
96049,0
188524,1
228854,1
40850,0
96133,0
221590,1
35064,0
153820,1
89586,0
53522,0
112933,0
72534,0
241339,1
89163,0
173012,1
35052,0
201122,1
122864,0
64164,0
4732,0
135659,1
4563,0
162552,1
42117,0
219956,1
125617,0
33355,0
2560,0
42348,0
126656,0
11227,0
175911,1
242771,1
143551,1
106608,0
196151,1
121209,0
159197,1
24120,0
69469,0
83253,0
9675,0
105129,0
202690,1
23057,0
82357,0
151750,1
92146,0
28770,0
181747,1
176302,1
235338,1
232058,1
158732,1
97927,0
80214,0
77706,0
59345,0
94539,0
33308,0
19184,0
201010,1
167470,1
184058,1
52895,0
188000,1
95562,0
113671,0
226974,1
151915,1
67551,0
10282,0
28470,0
203990,1
149083,1
84807,0
180019,1
138457,1
39368,0
176634,1
199726,1
231136,1
27209,0
5354,0
149277,1
117486,0
57501,0
184084,1
19443,0
225079,1
153770,1
99560,0
189490,1
110248,0
28205,0
172559,1
146180,1
249447,1
75047,0
113349,0
194372,1
32703,0
184474,1
26931,0
71127,0
89550,0
6644,0
74916,0
83924,0
14768,0
250712,1
139514,1
195478,1
74444,0
59643,0
102254,0
228964,1
66694,0
49532,0
148866,1
230548,1
73426,0
140864,1
178723,1
228209,1
37806,0
28600,0
48569,0
98081,0
58542,0
20246,0
147557,1
140173,1
206682,1
245233,1
154263,1
99992,0
164826,1
21655,0
28248,0
210927,1
215613,1
59847,0
158210,1
249591,1
211230,1
219713,1
123561,0
206863,1
143443,1
105926,0
142173,1
222959,1
71660,0
173271,1
139029,1
132273,1
119629,0
67724,0
84564,0
95084,0
90693,0
253113,1
209623,1
161299,1
24681,0
33702,0
110494,0
9973,0
132793,1
70127,0
148283,1
1437,0
196944,1
209038,1
117387,0
235903,1
45024,0
70445,0
133805,1
25833,0
10471,0
236321,1
158670,1
121267,0
139497,1
170236,1
250986,1
39230,0
74028,0
69361,0
83374,0
26912,0
97678,0
114106,0
183555,1
172399,1
218609,1
77695,0
135918,1
237759,1
231754,1
4816,0
86458,0
77584,0
191027,1
245314,1
129216,1
30571,0
145485,1
244788,1
14326,0
132651,1
123330,0
78661,0
213393,1
70244,0
979,0
177175,1
123353,0
101111,0
163974,1
106393,0
252249,1
240410,1
33038,0
50893,0
236430,1
174205,1
210255,1
74448,0
127634,0
116516,0
129995,1
161671,1
91491,0
173494,1
188874,1
68859,0
54121,0
188359,1
135745,1
222857,1
225131,1
2405,0
66811,0
99249,0
234773,1
153108,1
17149,0
85584,0
87081,0
129884,1
137481,1
41389,0
13667,0
121527,0
52657,0
117694,0
241042,1
11050,0
13710,0
23487,0
183603,1
205059,1
76298,0
26444,0
19463,0
54459,0
135482,1
176211,1
57900,0
83395,0
50073,0
100646,0
154170,1
3593,0
65905,0
149181,1
161577,1
198420,1
217239,1
231922,1
145367,1
129861,1
180606,1
29175,0
19578,0
179941,1
104572,0
37937,0
162438,1
202965,1
158574,1
74952,0
58506,0
136695,1
173514,1
180288,1
231188,1
205603,1
128051,1
244618,1
45561,0
101936,0
24977,0
234202,1
200863,1
253147,1
71507,0
218785,1
7652,0
44178,0
220475,1
94035,0
113314,0
18070,0
153049,1
142356,1
6694,0
185346,1
51998,0
175346,1
24080,0
209021,1
174870,1
162557,1
200802,1
197864,1
209284,1
48604,0
17294,0
181154,1
19798,0
160256,1
52718,0
101040,0
151151,1
222440,1
207813,1
92017,0
191882,1
2268,0
158350,1
229748,1
55931,0
23164,0
129555,1
145697,1
214148,1
189534,1
92190,0
76670,0
195140,1
182485,1
57522,0
191024,1
98710,0
233650,1
181421,1
162166,1
104933,0
193526,1
109309,0
224747,1
159464,1
146384,1
83264,0
201691,1
182438,1
233199,1
219583,1
136407,1
113491,0
5581,0
167865,1
15929,0
230845,1
192360,1
83012,0
41936,0
104458,0
252071,1
177303,1
185998,1
19697,0
69635,0
188078,1
243492,1
124426,0
64273,0
233382,1
19970,0
235551,1
136504,1
195340,1
123882,0
27763,0
81642,0
172583,1
134988,1
125701,0
21339,0
175840,1
171261,1
75220,0
189110,1
21175,0
234857,1
73532,0
100440,0
195408,1
50760,0
3705,0
50515,0
159936,1
39036,0
51377,0
69481,0
21543,0
87462,0
113520,0
72066,0
33282,0
141295,1
69096,0
231884,1
98840,0
163733,1
152904,1
88676,0
175206,1
223043,1
225486,1
145246,1
32011,0
203835,1
244183,1
250096,1
193251,1
49095,0
131972,1
200140,1
224940,1
161347,1
196549,1
28020,0
227336,1
85840,0
245022,1
60793,0
16961,0
61508,0
114435,0
3461,0
240379,1
57115,0
61662,0
20712,0
218202,1
31110,0
78865,0
145276,1
44684,0
8122,0
49916,0
145925,1
3895,0
216419,1
170943,1
13993,0
2687,0
74624,0
189020,1
109487,0
120437,0
99252,0
75949,0
103372,0
6703,0
10680,0
91263,0
108188,0
24011,0
192339,1
34125,0
141919,1
133569,1
48426,0
237590,1
192423,1
98735,0
125646,0
64413,0
41682,0
145554,1
243383,1
165842,1
155345,1
70190,0
90344,0
137063,1
221266,1
115106,0
246439,1
3433,0
197067,1
155653,1
124499,0
29879,0
28500,0
53219,0
123879,0
217580,1
73780,0
171679,1
92897,0
158126,1
24627,0
113963,0
158056,1
110648,0
126069,0
248231,1
26617,0
171821,1
208897,1
141551,1
152138,1
23152,0
36439,0
95496,0
226396,1
205531,1
225386,1
1683,0
202703,1
187851,1
212843,1
139403,1
180708,1
183556,1
158794,1
145561,1
5649,0
83255,0
33143,0
134681,1
93064,0
203347,1
80642,0
48710,0
128741,1
244075,1
49396,0
121999,0
43258,0
229551,1
103257,0
131815,1
127572,0
204597,1
162688,1
226913,1
177241,1
246122,1
147637,1
217914,1
82263,0
1493,0
121617,0
233865,1
215496,1
64051,0
45641,0
125858,0
113659,0
250636,1
172241,1
226444,1
159719,1
231673,1
12027,0
185548,1
246592,1
227603,1
219521,1
147992,1
100916,0
217385,1
211329,1
90004,0
160335,1
72433,0
143704,1
90008,0
177780,1
10804,0
5435,0
212139,1
78862,0
122113,0
67776,0
183383,1
177647,1
23248,0
73457,0
225840,1
123427,0
107060,0
187855,1
150690,1
243830,1
80398,0
65926,0
167337,1
106172,0
171150,1
73837,0
142403,1
151055,1
80473,0
148867,1
43407,0
203445,1
218863,1
110718,0
140115,1
155365,1
218097,1
81685,0
158161,1
187412,1
75775,0
91305,0
187589,1
43815,0
217053,1
122683,0
154259,1
240707,1
230585,1
36810,0
152853,1
133432,1
185730,1
43473,0
224179,1
55528,0
50409,0
85756,0
6058,0
126341,0
115917,0
46925,0
231860,1
166134,1
88401,0
144364,1
99130,0
27132,0
195746,1
2923,0
47510,0
28665,0
248671,1
171878,1
232299,1
24592,0
20131,0
12617,0
25045,0
55157,0
96735,0
114554,0
63924,0
12398,0
49538,0
209184,1
50303,0
196340,1
96729,0
129779,1
142302,1
98886,0
82215,0
25496,0
75571,0
108843,0
167412,1
157798,1
165830,1
72610,0
152088,1
169741,1
213379,1
85359,0
223458,1
35699,0
187792,1
70407,0
30105,0
69817,0
58629,0
86915,0
86633,0
66379,0
175473,1
56955,0
220314,1
87149,0
93074,0
1035,0
42622,0
1959,0
114782,0
56372,0
235247,1
44569,0
211299,1
198698,1
160452,1
93548,0
54763,0
185631,1
166880,1
176854,1
162368,1
114939,0
61444,0
148185,1
117894,0
161119,1
19250,0
120641,0
71281,0
203741,1
22088,0
192368,1
181694,1
49471,0
167655,1
198272,1
221558,1
143792,1
215145,1
56601,0
235087,1
160474,1
7767,0
13348,0
140321,1
77846,0
101900,0
181440,1
29291,0
217221,1
133900,1
212754,1
135095,1
203042,1
235256,1
28082,0
135877,1
185308,1
112042,0
176917,1
199966,1
5801,0
99173,0
98308,0
237117,1
60214,0
110004,0
163994,1
254986,1
65391,0
19858,0
230602,1
80073,0
164289,1
200131,1
165215,1
157667,1
82348,0
178993,1
137776,1
55257,0
90968,0
225981,1
242080,1
121405,0
121829,0
50086,0
232830,1
55833,0
92971,0
14766,0
166031,1
255602,1
2521,0
24110,0
85156,0
51338,0
230324,1
139750,1
71435,0
140498,1
152115,1
124289,0
252636,1
206533,1
20391,0
13839,0
128428,1
152477,1
51697,0
205391,1
135221,1
96761,0
244080,1
33887,0
176578,1
127967,1
108176,0
25071,0
98464,0
19368,0
13430,0
226532,1
196168,1
188924,1
120297,0
82277,0
166735,1
136329,1
89450,0
211807,1
173902,1
86617,0
220618,1
167940,1
23763,0
42143,0
154243,1
63024,0
122934,0
159461,1
197623,1
83487,0
164378,1
164557,1
233446,1
152300,1
74199,0
103482,0
49404,0
20112,0
184071,1
160659,1
9889,0
172812,1
103767,0
111954,0
22158,0
91053,0
122486,0
228265,1
69506,0
130287,1
45490,0
233273,1
253467,1
63744,0
25414,0
226234,1
101954,0
112984,0
109156,0
156852,1
107773,0
104068,0
100203,0
246651,1
91573,0
162504,1
154739,1
70111,0
57755,0
194297,1
88347,0
125114,0
34891,0
147855,1
115812,0
186266,1
195521,1
101970,0
4582,0
129416,1
80807,0
125182,0
242741,1
204719,1
110008,0
109737,0
165440,1
240887,1
143499,1
28070,0
118730,0
38944,0
30270,0
52213,0
62140,0
42372,0
190471,1
207387,1
84725,0
97611,0
242938,1
96590,0
224550,1
25145,0
195231,1
181287,1
228806,1
191261,1
180385,1
33461,0
105591,0
236620,1
166906,1
26068,0
114457,0
12746,0
40004,0
6105,0
50539,0
80902,0
16583,0
84181,0
57184,0
169932,1
31948,0
87918,0
16721,0
211374,1
201887,1
13950,0
186900,1
57675,0
96583,0
192175,1
5426,0
150479,1
79965,0
193158,1
164037,1
108323,0
9581,0
137920,1
255442,1
233110,1
9689,0
184721,1
128095,1
25654,0
4395,0
5267,0
47240,0
37913,0
68012,0
242389,1
221492,1
94634,0
164798,1
105604,0
159069,1
116602,0
94818,0
81178,0
25151,0
195382,1
158407,1
33192,0
105523,0
69086,0
123200,0
125429,0
243174,1
195336,1
217819,1
246638,1
218280,1
7691,0
228668,1
190236,1
111623,0
214824,1
133430,1
250048,1
35779,0
105944,0
31727,0
165949,1
184917,1
165691,1
149607,1
177203,1
186249,1
179680,1
8906,0
97804,0
110897,0
90152,0
225401,1
247139,1
132458,1
249499,1
245245,1
39141,0
197042,1
226987,1
199732,1
68794,0
5222,0
139854,1
250233,1
153460,1
49878,0
239939,1
89970,0
203164,1
139355,1
107045,0
210807,1
234756,1
80653,0
250359,1
824,0
71780,0
166075,1
124180,0
21581,0
242419,1
123538,0
243229,1
86165,0
189743,1
13599,0
80816,0
108245,0
71362,0
131460,1
76137,0
119617,0
65714,0
82904,0
209749,1
81328,0
